16:31:00.912,None
16:31:21.335,array('B', [1, 182, 167, 249, 126, 29, 58, 254, 210, 31, 176, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.356,array('B', [49, 184, 2, 249, 29, 26, 210, 254, 211, 31, 166, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.361,array('B', [1, 185, 46, 248, 4, 24, 106, 254, 213, 31, 160, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.365,array('B', [1, 184, 137, 246, 46, 21, 220, 254, 218, 31, 155, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.369,array('B', [1, 183, 185, 245, 155, 21, 245, 254, 228, 31, 150, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.373,array('B', [1, 182, 173, 245, 39, 22, 86, 254, 246, 31, 146, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.385,array('B', [1, 181, 209, 245, 3, 22, 251, 255, 51, 31, 149, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.390,array('B', [1, 180, 233, 244, 222, 23, 166, 255, 65, 31, 152, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.401,array('B', [49, 178, 208, 245, 70, 26, 106, 255, 79, 31, 156, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.409,array('B', [1, 178, 153, 245, 149, 27, 3, 255, 95, 31, 161, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.415,array('B', [17, 179, 13, 247, 40, 26, 253, 255, 107, 31, 165, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.419,array('B', [1, 180, 7, 248, 47, 27, 27, 255, 139, 31, 180, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.423,array('B', [1, 181, 136, 248, 181, 27, 210, 255, 147, 31, 184, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.428,array('B', [1, 182, 154, 249, 4, 28, 70, 255, 166, 31, 194, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.439,array('B', [1, 183, 234, 249, 181, 27, 241, 255, 179, 31, 198, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.448,array('B', [33, 184, 155, 250, 17, 27, 58, 255, 190, 31, 201, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.454,array('B', [17, 185, 88, 250, 102, 25, 124, 255, 196, 31, 203, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.477,array('B', [33, 185, 39, 249, 145, 24, 252, 255, 204, 31, 204, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.482,array('B', [1, 184, 192, 249, 29, 24, 173, 255, 211, 31, 205, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.486,array('B', [1, 180, 251, 246, 15, 22, 251, 255, 234, 31, 208, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.490,array('B', [1, 180, 32, 244, 253, 24, 154, 0, 3, 31, 214, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.494,array('B', [1, 179, 220, 244, 137, 25, 155, 0, 15, 31, 218, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.501,array('B', [17, 179, 220, 244, 94, 25, 240, 0, 72, 31, 249, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.506,array('B', [1, 179, 111, 244, 100, 24, 93, 0, 82, 32, 4, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.510,array('B', [1, 178, 183, 244, 88, 21, 92, 0, 89, 32, 14, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.514,array('B', [1, 178, 196, 244, 155, 20, 43, 0, 95, 32, 24, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.519,array('B', [1, 179, 92, 244, 186, 20, 251, 0, 103, 32, 37, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.539,array('B', [1, 180, 25, 244, 228, 22, 233, 0, 116, 32, 52, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.543,array('B', [1, 180, 245, 245, 107, 24, 148, 0, 126, 32, 62, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.550,array('B', [17, 182, 252, 247, 229, 23, 130, 0, 138, 32, 75, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.553,array('B', [1, 183, 8, 248, 126, 22, 215, 0, 144, 32, 85, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.568,array('B', [1, 183, 20, 249, 4, 24, 87, 0, 149, 32, 96, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.575,array('B', [17, 183, 33, 249, 47, 26, 125, 0, 161, 32, 147, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.579,array('B', [1, 182, 38, 250, 96, 28, 125, 0, 165, 32, 155, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.582,array('B', [1, 181, 246, 250, 72, 27, 155, 0, 169, 32, 167, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.599,array('B', [17, 181, 221, 250, 41, 27, 52, 0, 169, 32, 175, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.604,array('B', [1, 181, 209, 249, 151, 27, 137, 0, 154, 32, 210, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.608,array('B', [1, 181, 62, 247, 205, 28, 9, 0, 152, 32, 217, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.613,array('B', [1, 180, 166, 247, 65, 26, 198, 0, 149, 32, 224, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.617,array('B', [1, 180, 56, 246, 223, 25, 142, 0, 145, 32, 235, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.623,array('B', [17, 180, 38, 246, 125, 24, 148, 0, 127, 33, 13, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.627,array('B', [1, 180, 44, 246, 21, 24, 20, 0, 122, 33, 24, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.632,array('B', [1, 180, 32, 245, 125, 24, 75, 0, 119, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.636,array('B', [1, 180, 99, 245, 27, 24, 130, 0, 117, 33, 43, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.640,array('B', [1, 181, 117, 245, 27, 24, 14, 0, 115, 33, 55, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.644,array('B', [1, 182, 87, 245, 15, 23, 50, 0, 111, 33, 70, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.653,array('B', [33, 182, 252, 245, 27, 21, 190, 0, 108, 33, 80, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.658,array('B', [1, 183, 142, 244, 253, 20, 141, 0, 104, 33, 94, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.668,array('B', [33, 184, 234, 245, 88, 21, 123, 0, 101, 33, 104, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.673,array('B', [1, 184, 210, 245, 216, 22, 117, 0, 99, 33, 114, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.683,array('B', [17, 183, 124, 246, 89, 22, 233, 0, 99, 33, 124, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.687,array('B', [1, 182, 118, 247, 83, 24, 44, 0, 95, 33, 148, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.692,array('B', [1, 181, 44, 248, 28, 27, 39, 0, 89, 33, 168, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.696,array('B', [1, 180, 141, 248, 95, 28, 162, 0, 81, 33, 184, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.713,array('B', [49, 180, 80, 248, 169, 29, 89, 0, 72, 33, 196, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.717,array('B', [1, 180, 117, 249, 29, 29, 138, 0, 55, 33, 211, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.722,array('B', [1, 181, 111, 249, 77, 29, 28, 0, 44, 33, 218, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.728,array('B', [17, 181, 252, 249, 102, 29, 101, 0, 29, 33, 225, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.732,array('B', [1, 182, 87, 249, 96, 29, 3, 0, 17, 33, 230, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.745,array('B', [1, 182, 51, 249, 96, 27, 192, 255, 221, 33, 237, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.749,array('B', [1, 182, 26, 249, 65, 26, 204, 255, 208, 33, 237, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.754,array('B', [1, 183, 20, 249, 16, 26, 149, 255, 195, 33, 235, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.759,array('B', [1, 183, 130, 248, 211, 26, 57, 255, 175, 33, 230, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.765,array('B', [17, 183, 173, 248, 138, 25, 191, 255, 162, 33, 226, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.770,array('B', [1, 183, 240, 248, 77, 24, 154, 255, 132, 33, 213, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.775,array('B', [1, 184, 33, 248, 40, 23, 246, 255, 120, 33, 207, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.782,array('B', [17, 184, 27, 248, 10, 23, 56, 255, 111, 33, 202, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.792,array('B', [33, 184, 27, 247, 217, 23, 26, 255, 98, 33, 193, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.815,array('B', [1, 184, 27, 247, 174, 23, 87, 255, 91, 33, 188, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.819,array('B', [1, 183, 149, 247, 205, 23, 117, 255, 84, 33, 183, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.824,array('B', [1, 181, 62, 248, 187, 27, 131, 255, 73, 33, 174, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.828,array('B', [1, 181, 32, 249, 41, 27, 247, 255, 66, 33, 168, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.835,array('B', [17, 181, 26, 249, 187, 28, 52, 255, 53, 33, 156, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.839,array('B', [1, 181, 26, 249, 236, 28, 113, 255, 13, 33, 117, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.845,array('B', [1, 181, 62, 250, 41, 29, 52, 255, 4, 33, 107, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.849,array('B', [1, 181, 105, 250, 96, 30, 95, 254, 251, 33, 97, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.855,array('B', [17, 181, 154, 250, 127, 31, 84, 254, 239, 33, 83, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.860,array('B', [1, 181, 154, 250, 90, 31, 145, 254, 223, 33, 62, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.874,array('B', [33, 181, 69, 250, 23, 30, 205, 254, 212, 33, 49, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.879,array('B', [1, 181, 69, 249, 230, 29, 254, 254, 196, 33, 29, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.884,array('B', [1, 181, 81, 248, 126, 27, 253, 254, 185, 33, 15, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.888,array('B', [1, 181, 44, 247, 229, 28, 40, 254, 169, 32, 250, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.895,array('B', [17, 181, 69, 247, 138, 28, 64, 254, 160, 32, 237, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.914,array('B', [33, 181, 81, 247, 58, 27, 192, 254, 136, 32, 194, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.918,array('B', [1, 181, 105, 247, 58, 26, 70, 254, 130, 32, 182, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.922,array('B', [1, 182, 44, 247, 132, 25, 197, 254, 124, 32, 169, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.936,array('B', [17, 182, 142, 247, 229, 24, 240, 254, 117, 32, 155, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.942,array('B', [17, 182, 167, 248, 40, 24, 20, 254, 108, 32, 125, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.947,array('B', [1, 183, 167, 249, 4, 25, 197, 254, 106, 32, 108, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.950,array('B', [1, 184, 9, 249, 175, 26, 27, 254, 107, 32, 101, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.954,array('B', [1, 183, 210, 249, 224, 25, 124, 254, 109, 32, 95, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.964,array('B', [1, 183, 112, 250, 35, 24, 81, 254, 116, 32, 70, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.969,array('B', [1, 183, 51, 250, 163, 23, 130, 254, 119, 32, 58, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.975,array('B', [17])
16:31:21.980,array('B', [1, 181, 62, 251, 188, 27, 107, 254, 125, 32, 43, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:21.997,array('B', [17, 180, 141, 252, 60, 30, 132, 254, 130, 32, 36, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.002,array('B', [1, 179, 251, 252, 66, 31, 96, 254, 145, 32, 16, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.009,array('B', [17, 181, 56, 250, 255, 28, 64, 254, 148, 32, 7, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.027,array('B', [33, 182, 81, 249, 230, 25, 204, 254, 149, 31, 244, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.036,array('B', [33, 182, 246, 248, 242, 23, 215, 254, 149, 31, 228, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.044,array('B', [17, 185, 3, 246, 125, 21, 86, 254, 157, 31, 193, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.048,array('B', [1, 185, 198, 245, 247, 21, 129, 254, 169, 31, 182, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.052,array('B', [1, 185, 186, 245, 223, 21, 86, 254, 181, 31, 177, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.057,array('B', [1, 185, 94, 246, 9, 21, 31, 254, 238, 31, 172, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.061,array('B', [1, 184, 216, 246, 70, 21, 159, 255, 16, 31, 176, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.066,array('B', [1, 184, 51, 246, 162, 23, 38, 255, 41, 31, 180, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.089,array('B', [17, 183, 240, 246, 217, 25, 88, 255, 55, 31, 183, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.101,array('B', [49, 183, 130, 247, 65, 28, 34, 255, 69, 31, 185, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.111,array('B', [33, 179, 184, 250, 169, 34, 103, 255, 84, 31, 188, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.121,array('B', [0])
16:31:22.126,array('B', [1, 182, 252, 251, 176, 30, 230, 255, 103, 31, 191, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.151,array('B', [1, 186, 186, 251, 72, 25, 155, 255, 121, 31, 185, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.156,array('B', [1, 188, 89, 251, 29, 24, 93, 255, 117, 31, 175, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.165,array('B', [33, 192, 5, 249, 96, 16, 48, 255, 121, 31, 168, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.169,array('B', [1, 191, 139, 249, 4, 17, 30, 255, 146, 31, 162, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.178,array('B', [33, 190, 78, 248, 248, 19, 85, 255, 158, 31, 161, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.182,array('B', [1, 188, 217, 249, 53, 19, 220, 0, 13, 31, 169, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.202,array('B', [17, 187, 77, 249, 53, 20, 214, 0, 38, 31, 173, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.207,array('B', [1, 186, 15, 249, 84, 22, 209, 0, 79, 31, 182, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.211,array('B', [1, 184, 100, 249, 175, 26, 112, 0, 104, 31, 189, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.215,array('B', [1, 183, 167, 249, 212, 25, 185, 0, 131, 31, 197, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.221,array('B', [17, 183, 2, 250, 35, 25, 8, 0, 154, 31, 207, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.225,array('B', [1, 181, 221, 250, 59, 25, 185, 0, 190, 31, 234, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.233,array('B', [1, 181, 44, 250, 29, 27, 76, 0, 200, 31, 242, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.240,array('B', [17, 180, 166, 250, 23, 29, 174, 0, 205, 31, 247, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.245,array('B', [1, 179, 245, 249, 248, 33, 115, 0, 218, 32, 3, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.249,array('B', [1, 179, 117, 249, 248, 32, 29, 0, 222, 32, 10, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.253,array('B', [1, 179, 43, 250, 5, 30, 187, 0, 224, 32, 19, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.264,array('B', [1, 179, 13, 250, 17, 28, 247, 0, 219, 32, 42, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.268,array('B', [1, 179, 141, 250, 5, 28, 211, 0, 215, 32, 56, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.273,array('B', [1, 183, 191, 249, 22, 30, 114, 0, 214, 32, 65, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.277,array('B', [1, 186, 40, 248, 211, 29, 217, 0, 214, 32, 73, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.302,array('B', [33, 187, 199, 248, 138, 27, 229, 0, 214, 32, 82, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.307,array('B', [1, 190, 139, 247, 211, 23, 50, 0, 210, 32, 107, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.312,array('B', [1, 188, 193, 247, 65, 24, 221, 0, 207, 32, 119, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.317,array('B', [1, 186, 113, 247, 132, 26, 70, 0, 207, 32, 129, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.323,array('B', [17, 183, 216, 247, 113, 28, 82, 0, 212, 32, 147, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.334,array('B', [49, 181, 105, 247, 107, 31, 59, 0, 229, 32, 200, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.338,array('B', [1, 180, 117, 247, 101, 32, 255, 0, 228, 32, 214, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.345,array('B', [17, 179, 172, 246, 82, 33, 151, 0, 223, 32, 229, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.356,array('B', [33, 180, 68, 245, 168, 31, 193, 0, 212, 32, 249, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.367,array('B', [49, 182, 20, 244, 143, 27, 46, 0, 202, 33, 6, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.371,array('B', [1, 185, 155, 243, 106, 21, 74, 0, 169, 33, 45, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.376,array('B', [1, 188, 108, 242, 185, 18, 238, 0, 158, 33, 58, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.395,array('B', [1, 189, 230, 242, 154, 18, 42, 0, 139, 33, 88, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.406,array('B', [33, 190, 133, 242, 105, 17, 158, 0, 130, 33, 122, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.410,array('B', [1, 190, 236, 242, 38, 13, 193, 0, 129, 33, 149, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.414,array('B', [1, 189, 77, 241, 203, 13, 138, 0, 129, 33, 165, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.421,array('B', [17, 188, 163, 241, 197, 14, 126, 0, 129, 33, 177, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:22.425,array('B', [1, 187, 95, 241, 172, 16, 225, 0, 137, 33, 241, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
